Station_ID_C,PositionName,Year,mon,day,Hour,aqi,CO,NO2,O3,PM10,PM2_5,SO2
4107A,联洪村委会,2026,4,23,18,29.0,0.3,6.0,92.0,18.0,11.0,2.0
2319A,荔城区仓后路,2026,4,23,18,12.0,0.0,14.0,38.0,7.0,0.0,0.0
2320A,莆田市监测站,2026,4,23,18,11.0,0.6,22.0,35.0,2.0,0.0,2.0
2321A,涵江区六中,2026,4,23,18,14.0,0.6,17.0,42.0,5.0,0.0,0.0
2322A,秀屿区政府,2026,4,23,18,18.0,0.8,11.0,56.0,2.0,0.0,3.0
2392A,环保局,2026,4,23,18,35.0,0.5,10.0,111.0,30.0,12.0,3.0
3021A,濮水河管理处,2026,4,23,18,35.0,0.5,11.0,112.0,28.0,19.0,3.0
4118A,中原东路68号,2026,4,23,18,36.0,0.5,7.0,113.0,29.0,6.0,2.0
4216A,任丘路479号,2026,4,23,18,35.0,0.3,14.0,110.0,31.0,14.0,2.0
2601A,市环保局,2026,4,23,18,93.0,0.7,8.0,137.0,110.0,48.0,5.0
2602A,普洱第二中学,2026,4,23,18,82.0,0.8,8.0,141.0,92.0,51.0,7.0
3345A,中波台,2026,4,23,18,25.0,0.1,4.0,77.0,7.0,9.0,2.0
3637A,人民广场,2026,4,23,18,0.0,0.0,6.0,87.0,16.0,9.0,9.0
3684A,新建矿广场,2026,4,23,18,63.0,0.1,10.0,69.0,68.0,13.0,8.0
1779A,安居小区,2026,4,23,18,27.0,0.3,7.0,85.0,26.0,8.0,3.0
1780A,中心广场,2026,4,23,18,26.0,0.3,6.0,83.0,20.0,10.0,5.0
1781A,农牧车辆厂,2026,4,23,18,28.0,0.3,6.0,88.0,22.0,6.0,5.0
1783A,市环境监测站,2026,4,23,18,26.0,0.3,11.0,81.0,26.0,9.0,3.0
3662A,富区青少年活动中心,2026,4,23,18,31.0,0.3,7.0,89.0,31.0,9.0,3.0
2591A,市环境监测站,2026,4,23,18,28.0,0.4,7.0,76.0,16.0,19.0,2.0
2881A,凯里学院,2026,4,23,18,26.0,0.3,6.0,82.0,12.0,18.0,2.0
2593A,小围寨,2026,4,23,18,26.0,0.2,4.0,77.0,19.0,18.0,3.0
3538A,沙坝,2026,4,23,18,22.0,0.5,4.0,67.0,22.0,12.0,3.0
2589A,场坝街,2026,4,23,18,40.0,0.4,6.0,116.0,29.0,28.0,6.0
2590A,坪东大道,2026,4,23,18,35.0,0.3,7.0,111.0,16.0,23.0,4.0
2502A,市环保站,2026,4,23,18,31.0,0.7,13.0,51.0,31.0,9.0,1.0
2503A,沙埠小学,2026,4,23,18,31.0,0.4,9.0,58.0,31.0,8.0,1.0
2504A,港区一小,2026,4,23,18,28.0,0.6,16.0,52.0,28.0,13.0,4.0
3404A,北职校,2026,4,23,18,32.0,1.5,12.0,50.0,32.0,12.0,2.0
1046A,建设大厦,2026,4,23,18,72.0,0.5,13.0,126.0,74.0,46.0,9.0
3132A,文明里,2026,4,23,18,60.0,0.4,27.0,115.0,63.0,28.0,12.0
4066A,南园路157号,2026,4,23,18,56.0,0.4,31.0,116.0,58.0,25.0,9.0
4067A,翠岛大街1号,2026,4,23,18,56.0,0.5,25.0,117.0,58.0,26.0,10.0
4198A,北戴河轮滑馆,2026,4,23,18,59.0,0.4,23.0,117.0,62.0,24.0,8.0
1310A,市南区东部子站,2026,4,23,18,60.0,0.4,31.0,157.0,63.0,36.0,7.0
1311A,四方区子站,2026,4,23,18,49.0,0.6,23.0,155.0,48.0,24.0,7.0
1312A,市南区西部子站,2026,4,23,18,44.0,0.6,35.0,136.0,44.0,15.0,4.0
1313A,崂山区子站,2026,4,23,18,0.0,0.4,0.0,170.0,0.0,0.0,9.0
1315A,城阳区子站,2026,4,23,18,68.0,0.6,37.0,120.0,75.0,31.0,9.0
3642A,市北区南部,2026,4,23,18,59.0,0.5,22.0,167.0,47.0,25.0,4.0
3643A,李沧区北部,2026,4,23,18,56.0,0.5,24.0,132.0,58.0,20.0,10.0
4110A,盟旺路653号,2026,4,23,18,46.0,0.7,20.0,145.0,45.0,16.0,5.0
4290A,珠江路669号,2026,4,23,18,53.0,0.6,27.0,124.0,53.0,26.0,5.0
4291A,黄岛区人民政府广场,2026,4,23,18,48.0,0.5,25.0,126.0,48.0,19.0,8.0
1703A,凤城街办,2026,4,23,18,17.0,0.0,12.0,54.0,7.0,4.0,0.0
3025A,技师学院,2026,4,23,18,14.0,0.6,18.0,44.0,12.0,7.0,4.0
3318A,清新太和,2026,4,23,18,15.0,0.5,19.0,47.0,8.0,4.0,7.0
3455A,清城东城,2026,4,23,18,15.0,0.0,10.0,45.0,8.0,3.0,0.0
2661A,庆阳五中,2026,4,23,18,72.0,0.2,11.0,126.0,80.0,32.0,4.0
2662A,市环保局,2026,4,23,18,42.0,0.2,11.0,132.0,0.0,28.0,5.0
1916A,环境监测站,2026,4,23,18,52.0,0.6,13.0,136.0,52.0,23.0,6.0
1917A,烟厂办公区,2026,4,23,18,39.0,0.5,9.0,122.0,32.0,18.0,7.0
3376A,南苑二区,2026,4,23,18,43.0,0.6,11.0,114.0,28.0,30.0,4.0
3377A,曲靖师范学院,2026,4,23,18,39.0,0.4,8.0,124.0,30.0,16.0,2.0
1264A,环保大楼,2026,4,23,18,16.0,0.0,20.0,51.0,8.0,6.0,0.0
1266A,衢州学院,2026,4,23,18,17.0,0.5,20.0,53.0,7.0,4.0,5.0
4097A,衢州三中,2026,4,23,18,17.0,0.4,19.0,54.0,10.0,7.0,7.0
1611A,涂山街,2026,4,23,18,0.0,1.0,0.0,34.0,2.0,2.0,0.0
1612A,津头埔,2026,4,23,18,11.0,0.7,21.0,35.0,2.0,2.0,2.0
1613A,万安,2026,4,23,18,11.0,0.9,20.0,34.0,6.0,2.0,2.0
4105A,霞新路6号,2026,4,23,18,12.0,0.9,23.0,33.0,4.0,2.0,0.0
2626A,日喀则监测站,2026,4,23,18,35.0,0.3,3.0,109.0,12.0,1.0,4.0
3726A,林业技术推广中心,2026,4,23,18,33.0,0.3,4.0,103.0,16.0,0.0,6.0
1659A,监测站,2026,4,23,18,42.0,0.6,21.0,133.0,36.0,9.0,9.0
1660A,市政府广场,2026,4,23,18,48.0,0.6,30.0,122.0,48.0,15.0,8.0
1661A,港务局,2026,4,23,18,62.0,0.5,33.0,122.0,66.0,14.0,6.0
3507A,职业技术学院,2026,4,23,18,0.0,0.5,23.0,135.0,0.0,14.0,8.0
3604A,岚山环保分局,2026,4,23,18,51.0,0.8,21.0,131.0,51.0,12.0,12.0
1835A,市政府,2026,4,23,18,34.0,0.3,10.0,106.0,22.0,10.0,8.0
1836A,开发区,2026,4,23,18,34.0,0.4,10.0,108.0,12.0,4.0,9.0
3039A,三门峡市第一小学,2026,4,23,18,34.0,0.5,9.0,108.0,31.0,6.0,11.0
3598A,富达温泉假日酒店,2026,4,23,18,0.0,0.0,7.0,110.0,27.0,4.0,13.0
2324A,三钢,2026,4,23,18,17.0,1.7,14.0,38.0,13.0,7.0,12.0
2325A,三明二中,2026,4,23,18,32.0,0.7,9.0,40.0,32.0,5.0,1.0
2326A,三元区政府,2026,4,23,18,12.0,0.8,11.0,36.0,11.0,4.0,12.0
1877A,河西子站,2026,4,23,18,31.0,0.4,3.0,62.0,31.0,15.0,4.0
3540A,君悦子站,2026,4,23,18,26.0,0.6,4.0,56.0,26.0,12.0,3.0
4135A,城东小学站,2026,4,23,18,37.0,0.0,4.0,60.0,37.0,14.0,0.0
2624A,山南监测站,2026,4,23,18,35.0,0.1,3.0,112.0,16.0,1.0,4.0
2625A,山南人民医院,2026,4,23,18,36.0,0.2,2.0,114.0,19.0,1.0,8.0
1674A,金平子站,2026,4,23,18,29.0,0.9,26.0,36.0,22.0,20.0,5.0
1675A,龙湖子站,2026,4,23,18,30.0,0.0,21.0,39.0,23.0,21.0,6.0
1676A,濠江子站,2026,4,23,18,23.0,0.0,19.0,34.0,18.0,16.0,8.0
1677A,澄海子站,2026,4,23,18,15.0,0.8,19.0,30.0,6.0,10.0,8.0
1678A,潮阳子站,2026,4,23,18,26.0,0.7,14.0,33.0,26.0,17.0,6.0
3444A,潮南峡山,2026,4,23,18,0.0,0.9,0.0,38.0,29.0,19.0,6.0
3624A,潮南子站,2026,4,23,18,0.0,0.0,0.0,27.0,19.0,17.0,6.0
1693A,市环保局,2026,4,23,18,14.0,0.8,10.0,42.0,9.0,5.0,4.0
1695A,新城中学,2026,4,23,18,12.0,0.7,10.0,37.0,1.0,2.0,6.0
2645A,监测站,2026,4,23,18,35.0,0.3,10.0,110.0,18.0,11.0,5.0
3045A,商州区中学,2026,4,23,18,40.0,0.3,11.0,108.0,40.0,10.0,4.0
2408A,环境监测站,2026,4,23,18,35.0,0.2,4.0,109.0,25.0,11.0,2.0
2409A,粮食局,2026,4,23,18,33.0,0.2,10.0,105.0,24.0,17.0,3.0
3171A,梁园区档案局,2026,4,23,18,35.0,0.3,7.0,111.0,24.0,14.0,4.0
4119A,北海东路185号,2026,4,23,18,43.0,0.3,6.0,110.0,32.0,30.0,5.0
4120A,中山大街3号,2026,4,23,18,33.0,0.2,6.0,105.0,15.0,16.0,7.0
1141A,普陀,2026,4,23,18,0.0,0.0,20.0,104.0,30.0,12.0,7.0
1142A,十五厂,2026,4,23,18,33.0,0.7,20.0,96.0,33.0,11.0,7.0
1143A,虹口,2026,4,23,18,34.0,0.7,20.0,95.0,34.0,14.0,6.0
1147A,静安监测站,2026,4,23,18,34.0,0.9,26.0,98.0,34.0,14.0,11.0
1148A,浦东川沙,2026,4,23,18,0.0,0.9,24.0,98.0,33.0,12.0,0.0
1149A,浦东新区监测站,2026,4,23,18,31.0,0.4,18.0,97.0,26.0,12.0,6.0
1150A,浦东张江,2026,4,23,18,32.0,0.0,20.0,102.0,24.0,10.0,6.0
3265A,宝山庙行,2026,4,23,18,30.0,0.5,25.0,93.0,30.0,10.0,10.0
3266A,崇明上实东滩,2026,4,23,18,33.0,0.1,6.0,105.0,23.0,9.0,6.0
3268A,嘉定南翔,2026,4,23,18,30.0,0.4,10.0,96.0,21.0,10.0,5.0
3269A,金山新城,2026,4,23,18,38.0,0.6,28.0,83.0,38.0,16.0,5.0
3270A,闵行浦江,2026,4,23,18,31.0,0.1,20.0,99.0,24.0,13.0,6.0
3271A,青浦徐泾,2026,4,23,18,34.0,0.4,13.0,108.0,27.0,10.0,5.0
3272A,松江图书馆,2026,4,23,18,32.0,0.5,10.0,101.0,30.0,10.0,8.0
3273A,长宁仙霞,2026,4,23,18,30.0,0.4,22.0,93.0,27.0,13.0,8.0
3274A,浦东惠南,2026,4,23,18,30.0,0.4,30.0,94.0,30.0,10.0,6.0
3544A,奉贤南桥新城,2026,4,23,18,33.0,0.2,27.0,88.0,33.0,10.0,4.0
4183A,冠生园路458号,2026,4,23,18,29.0,0.6,20.0,92.0,29.0,12.0,10.0
4205A,宁武路151号,2026,4,23,18,33.0,0.3,22.0,104.0,30.0,11.0,7.0
2382A,市监测站,2026,4,23,18,33.0,0.0,4.0,69.0,33.0,6.0,4.0
2383A,凤凰光学,2026,4,23,18,20.0,0.5,13.0,63.0,18.0,6.0,4.0
3685A,双创科技城,2026,4,23,18,28.0,0.5,7.0,65.0,28.0,5.0,6.0
4211A,裕丰大道,2026,4,23,18,23.0,0.6,10.0,72.0,21.0,10.0,14.0
1669A,市八中,2026,4,23,18,17.0,0.4,13.0,53.0,14.0,4.0,8.0
1671A,园林处,2026,4,23,18,17.0,0.0,11.0,53.0,13.0,8.0,10.0
1673A,曲江监测站,2026,4,23,18,22.0,0.6,11.0,53.0,22.0,10.0,19.0
2809A,大学路288号,2026,4,23,18,20.0,0.0,14.0,48.0,20.0,9.0,6.0
3622A,碧湖山庄,2026,4,23,18,18.0,0.5,11.0,56.0,13.0,7.0,6.0
2464A,市化工厂,2026,4,23,18,30.0,0.7,7.0,96.0,28.0,17.0,8.0
2466A,市环保局,2026,4,23,18,41.0,0.6,6.0,99.0,41.0,20.0,8.0
4218A,北塔二期4-26地块,2026,4,23,18,0.0,0.0,0.0,92.0,0.0,17.0,7.0
4219A,邵水西路287号,2026,4,23,18,33.0,0.3,9.0,105.0,25.0,20.0,9.0
1247A,城东开发委,2026,4,23,18,27.0,0.6,22.0,84.0,22.0,12.0,7.0
2921A,树下王站,2026,4,23,18,27.0,0.4,23.0,84.0,22.0,15.0,7.0
3408A,绍兴中专,2026,4,23,18,30.0,0.6,17.0,94.0,19.0,10.0,8.0
3409A,柯桥区政府,2026,4,23,18,24.0,0.6,27.0,75.0,21.0,16.0,6.0
3410A,重华小学,2026,4,23,18,27.0,0.6,20.0,85.0,19.0,12.0,4.0
3411A,上虞中学,2026,4,23,18,29.0,0.4,21.0,91.0,26.0,13.0,6.0
3560A,柯桥妇保,2026,4,23,18,25.0,0.4,26.0,79.0,19.0,12.0,5.0
3658A,袍江中学,2026,4,23,18,28.0,0.3,26.0,88.0,22.0,18.0,5.0
1356A,通心岭子站,2026,4,23,18,26.0,0.8,46.0,3.0,26.0,14.0,2.0
1357A,洪湖,2026,4,23,18,28.0,0.6,43.0,1.0,28.0,14.0,6.0
1358A,华侨城,2026,4,23,18,22.0,0.0,42.0,2.0,22.0,13.0,0.0
1359A,南海子站,2026,4,23,18,27.0,0.8,40.0,3.0,27.0,18.0,4.0
1360A,盐田,2026,4,23,18,22.0,0.6,31.0,14.0,22.0,12.0,4.0
1363A,南澳,2026,4,23,18,14.0,0.0,23.0,36.0,14.0,8.0,0.0
1364A,葵涌,2026,4,23,18,11.0,0.6,16.0,34.0,8.0,3.0,5.0
1365A,梅沙,2026,4,23,18,0.0,0.0,0.0,28.0,17.0,10.0,0.0
1366A,观澜,2026,4,23,18,40.0,0.7,43.0,8.0,40.0,25.0,5.0
3305A,莲花,2026,4,23,18,26.0,0.0,34.0,2.0,26.0,13.0,0.0
3306A,民治,2026,4,23,18,24.0,0.0,47.0,5.0,22.0,11.0,0.0
3307A,横岗,2026,4,23,18,18.0,0.0,31.0,19.0,18.0,12.0,0.0
3447A,坪山,2026,4,23,18,16.0,0.6,27.0,22.0,16.0,8.0,5.0
3623A,西乡,2026,4,23,18,22.0,0.7,38.0,9.0,22.0,9.0,2.0
4220A,黄阁路,2026,4,23,18,18.0,0.8,23.0,24.0,18.0,9.0,5.0
1099A,浑南东路,2026,4,23,18,42.0,0.4,20.0,105.0,42.0,11.0,8.0
1100A,新秀街,2026,4,23,18,60.0,0.5,18.0,110.0,64.0,12.0,6.0
1102A,东陵路,2026,4,23,18,35.0,0.4,12.0,111.0,31.0,8.0,8.0
1103A,陵东街,2026,4,23,18,40.0,0.4,12.0,121.0,40.0,7.0,7.0
1104A,文化路,2026,4,23,18,0.0,0.6,12.0,116.0,42.0,9.0,0.0
1105A,小河沿,2026,4,23,18,43.0,0.4,11.0,115.0,43.0,8.0,1.0
1106A,太原街,2026,4,23,18,41.0,0.2,14.0,119.0,41.0,9.0,5.0
1108A,京沈街,2026,4,23,18,62.0,0.4,17.0,116.0,66.0,10.0,9.0
2897A,沈辽西路,2026,4,23,18,39.0,0.3,20.0,113.0,39.0,12.0,8.0
2900A,裕农路,2026,4,23,18,41.0,0.4,15.0,105.0,41.0,8.0,6.0
2429A,滨河新村,2026,4,23,18,35.0,0.5,9.0,112.0,15.0,8.0,0.0
2430A,刘家沟,2026,4,23,18,36.0,0.0,12.0,114.0,27.0,10.0,0.0
2431A,铁二处,2026,4,23,18,0.0,0.6,0.0,111.0,0.0,0.0,7.0
3545A,郧阳区金沙路,2026,4,23,18,32.0,0.6,14.0,102.0,12.0,13.0,6.0
2709A,艾青诗歌馆,2026,4,23,18,0.0,0.4,3.0,126.0,0.0,0.0,6.0
3442A,南区管委会,2026,4,23,18,44.0,0.7,5.0,134.0,44.0,4.0,5.0
4051A,世纪广场,2026,4,23,18,53.0,0.4,2.0,120.0,54.0,7.0,8.0
4167A,城南景苑小区,2026,4,23,18,40.0,0.3,6.0,126.0,32.0,9.0,10.0
1030A,高新区,2026,4,23,18,58.0,0.3,7.0,113.0,61.0,14.0,6.0
1032A,西南高教,2026,4,23,18,74.0,0.3,10.0,114.0,83.0,22.0,1.0
1033A,世纪公园,2026,4,23,18,49.0,0.3,7.0,100.0,49.0,21.0,3.0
1034A,人民会堂,2026,4,23,18,58.0,0.3,7.0,102.0,61.0,27.0,1.0
3456A,鹿泉一中,2026,4,23,18,78.0,0.4,12.0,122.0,88.0,20.0,4.0
4024A,栾城区星河路,2026,4,23,18,41.0,0.2,12.0,109.0,41.0,25.0,2.0
4059A,裕华西路63号,2026,4,23,18,61.0,0.3,10.0,115.0,65.0,28.0,2.0
4060A,和平路363号,2026,4,23,18,73.0,0.3,6.0,109.0,81.0,22.0,3.0
4061A,廉州西路160号,2026,4,23,18,0.0,0.0,4.0,101.0,71.0,30.0,0.0
4062A,北城路41号,2026,4,23,18,68.0,0.3,7.0,123.0,75.0,25.0,1.0
4314A,矿区区委大楼,2026,4,23,18,73.0,0.6,14.0,145.0,81.0,25.0,11.0
1948A,大武口朝阳西街,2026,4,23,18,103.0,0.2,6.0,121.0,127.0,46.0,7.0
1949A,惠农南大街,2026,4,23,18,96.0,0.4,10.0,112.0,114.0,41.0,10.0
1950A,红果子镇惠新街,2026,4,23,18,104.0,0.4,8.0,115.0,128.0,0.0,9.0
3520A,妇女儿童医院,2026,4,23,18,98.0,0.4,7.0,120.0,117.0,48.0,8.0
3521A,石大公路,2026,4,23,18,98.0,0.6,6.0,121.0,116.0,48.0,8.0
2248A,双合村,2026,4,23,18,22.0,0.3,9.0,65.0,11.0,15.0,4.0
2249A,南小市,2026,4,23,18,26.0,0.7,7.0,70.0,17.0,18.0,8.0
2250A,环保局,2026,4,23,18,26.0,0.2,9.0,60.0,19.0,18.0,8.0
2166A,平朔,2026,4,23,18,67.0,0.1,6.0,118.0,73.0,29.0,4.0
2167A,朔唯,2026,4,23,18,68.0,0.0,5.0,121.0,75.0,21.0,4.0
2168A,区政府,2026,4,23,18,69.0,0.2,6.0,119.0,76.0,24.0,3.0
2169A,市环保局,2026,4,23,18,70.0,0.0,6.0,112.0,77.0,22.0,4.0
2170A,市二中,2026,4,23,18,66.0,0.0,10.0,134.0,72.0,22.0,4.0
3571A,一水厂,2026,4,23,18,67.0,0.3,1.0,138.0,73.0,26.0,1.0
2226A,境园,2026,4,23,18,38.0,0.3,5.0,120.0,27.0,15.0,4.0
3486A,植物园,2026,4,23,18,37.0,0.3,11.0,116.0,20.0,17.0,7.0
3713A,世纪城,2026,4,23,18,35.0,0.2,7.0,112.0,31.0,16.0,4.0
2233A,江南,2026,4,23,18,40.0,0.2,8.0,102.0,37.0,28.0,2.0
2234A,江北,2026,4,23,18,46.0,0.3,10.0,99.0,46.0,24.0,1.0
1163A,轧钢厂,2026,4,23,18,40.0,0.6,28.0,102.0,40.0,14.0,9.0
1164A,吴中区,2026,4,23,18,44.0,0.6,28.0,94.0,44.0,16.0,7.0
1165A,苏州新区,2026,4,23,18,39.0,0.6,28.0,105.0,39.0,17.0,6.0
1166A,苏州工业园区,2026,4,23,18,40.0,0.6,30.0,95.0,40.0,14.0,8.0
1167A,相城区,2026,4,23,18,34.0,0.6,19.0,106.0,30.0,10.0,4.0
3289A,方洲路,2026,4,23,18,34.0,0.6,18.0,98.0,34.0,11.0,7.0
3290A,木渎中学,2026,4,23,18,32.0,0.7,20.0,98.0,32.0,16.0,8.0
3425A,越秀幼儿园,2026,4,23,18,39.0,0.5,26.0,101.0,39.0,16.0,11.0
3431A,高铁新城,2026,4,23,18,36.0,0.5,18.0,107.0,36.0,12.0,6.0
4090A,学森路9号,2026,4,23,18,42.0,0.7,20.0,105.0,42.0,9.0,6.0
1220A,宿迁学院,2026,4,23,18,37.0,0.3,13.0,116.0,23.0,9.0,6.0
1221A,宿迁中学,2026,4,23,18,38.0,0.4,8.0,121.0,27.0,12.0,8.0
2996A,市供电局,2026,4,23,18,39.0,0.3,12.0,122.0,24.0,8.0,7.0
3191A,宿豫区政府,2026,4,23,18,37.0,0.5,8.0,117.0,22.0,7.0,3.0
4094A,春华路,2026,4,23,18,35.0,0.4,12.0,112.0,21.0,9.0,7.0
3187A,远航博物馆,2026,4,23,18,38.0,0.2,7.0,119.0,33.0,7.0,3.0
3463A,社会福利中心,2026,4,23,18,33.0,0.1,11.0,104.0,26.0,7.0,6.0
3701A,皖北煤电集团,2026,4,23,18,0.0,0.0,7.0,110.0,45.0,6.0,5.0
4103A,中兴路,2026,4,23,18,35.0,0.3,7.0,112.0,22.0,6.0,6.0
2266A,人和东街,2026,4,23,18,25.0,0.3,11.0,78.0,23.0,14.0,5.0
2267A,党政办公中心,2026,4,23,18,25.0,0.4,11.0,80.0,15.0,12.0,5.0
2451A,市委党校,2026,4,23,18,29.0,0.3,13.0,90.0,20.0,12.0,1.0
2452A,市林业局,2026,4,23,18,35.0,0.6,5.0,109.0,23.0,10.0,4.0
2453A,市立交桥水厂,2026,4,23,18,30.0,0.5,8.0,96.0,23.0,17.0,2.0
2528A,市监测站,2026,4,23,18,41.0,0.4,10.0,129.0,24.0,8.0,8.0
2530A,美宁食品公司,2026,4,23,18,33.0,0.4,21.0,104.0,27.0,14.0,7.0
4303A,环岛商务中心9号楼,2026,4,23,18,0.0,0.4,0.0,104.0,22.0,6.0,7.0
2706A,东门外小游园,2026,4,23,18,0.0,0.0,8.0,109.0,75.0,5.0,5.0
4165A,文化广场,2026,4,23,18,52.0,0.6,4.0,112.0,52.0,15.0,3.0
1255A,黄岩环保大楼,2026,4,23,18,21.0,0.0,23.0,61.0,21.0,13.0,0.0
1256A,台州环保大楼,2026,4,23,18,23.0,0.4,17.0,72.0,14.0,7.0,0.0
1257A,路桥田洋王,2026,4,23,18,24.0,0.4,14.0,76.0,12.0,9.0,3.0
3564A,台州科技职业学院,2026,4,23,18,20.0,0.4,17.0,64.0,13.0,7.0,3.0
1081A,尖草坪,2026,4,23,18,50.0,0.4,11.0,157.0,43.0,24.0,4.0
1084A,晋源,2026,4,23,18,69.0,0.5,17.0,145.0,76.0,25.0,6.0
1085A,小店,2026,4,23,18,49.0,0.4,16.0,154.0,41.0,23.0,7.0
1087A,坞城,2026,4,23,18,49.0,0.6,15.0,155.0,40.0,29.0,8.0
1088A,南寨,2026,4,23,18,70.0,0.8,15.0,153.0,78.0,27.0,11.0
3618A,金胜,2026,4,23,18,0.0,0.0,13.0,154.0,46.0,25.0,4.0
4010A,育英中学,2026,4,23,18,51.0,0.4,13.0,155.0,51.0,31.0,8.0
4074A,西矿街336号,2026,4,23,18,60.0,0.5,10.0,159.0,64.0,27.0,4.0
4075A,迎宾北路9号,2026,4,23,18,58.0,0.6,11.0,156.0,60.0,34.0,9.0
4076A,迎泽大街248号,2026,4,23,18,64.0,0.4,16.0,155.0,69.0,37.0,6.0
1656A,监测站,2026,4,23,18,56.0,0.2,12.0,145.0,58.0,38.0,7.0
1657A,人口学校,2026,4,23,18,53.0,0.2,13.0,139.0,53.0,21.0,8.0
1658A,电力学校,2026,4,23,18,0.0,0.2,0.0,138.0,68.0,0.0,0.0
3502A,国网新校,2026,4,23,18,44.0,0.4,8.0,139.0,42.0,9.0,7.0
3503A,交通技校,2026,4,23,18,44.0,0.2,6.0,138.0,39.0,18.0,7.0
3504A,山东第一医科大学,2026,4,23,18,45.0,0.4,11.0,141.0,44.0,20.0,5.0
1206A,公园路,2026,4,23,18,30.0,0.4,10.0,96.0,24.0,6.0,9.0
1207A,莲花,2026,4,23,18,33.0,0.4,10.0,103.0,32.0,9.0,12.0
1209A,留学生创业园,2026,4,23,18,35.0,0.4,12.0,100.0,35.0,16.0,12.0
2997A,王营,2026,4,23,18,28.0,0.5,13.0,82.0,28.0,9.0,9.0
3295A,姜堰区政府广场,2026,4,23,18,33.0,0.4,13.0,105.0,27.0,12.0,10.0
3435A,周山河街区,2026,4,23,18,31.0,0.5,12.0,98.0,29.0,11.0,12.0
1040A,十二中,2026,4,23,18,69.0,0.4,12.0,155.0,76.0,40.0,9.0
1041A,小山,2026,4,23,18,73.0,0.5,14.0,141.0,82.0,29.0,13.0
3457A,冀东油田职工医院,2026,4,23,18,70.0,0.5,19.0,168.0,78.0,36.0,12.0
3575A,正泰大街热力站,2026,4,23,18,71.0,0.4,10.0,130.0,79.0,40.0,5.0
3576A,丰润区政府,2026,4,23,18,62.0,0.5,24.0,132.0,64.0,41.0,9.0
3577A,金山小学,2026,4,23,18,0.0,0.5,16.0,168.0,87.0,45.0,0.0
3578A,政府服务中心,2026,4,23,18,64.0,0.4,17.0,129.0,69.0,32.0,10.0
3692A,消防缸窑路中队,2026,4,23,18,70.0,0.5,15.0,176.0,73.0,30.0,8.0
3693A,路南电大,2026,4,23,18,70.0,0.5,14.0,135.0,78.0,34.0,9.0
4065A,光明北路515号,2026,4,23,18,56.0,0.7,21.0,151.0,58.0,34.0,8.0
4197A,友谊北路34号,2026,4,23,18,68.0,0.5,13.0,152.0,72.0,44.0,7.0
1015A,勤俭道,2026,4,23,18,40.0,0.6,10.0,125.0,27.0,15.0,5.0
1018A,前进道,2026,4,23,18,44.0,0.4,13.0,139.0,30.0,15.0,5.0
1019A,淮河道,2026,4,23,18,41.0,0.4,10.0,131.0,30.0,12.0,9.0
1021A,跃进路,2026,4,23,18,43.0,0.3,11.0,137.0,41.0,23.0,6.0
1023A,第四大街,2026,4,23,18,72.0,0.5,40.0,138.0,80.0,40.0,10.0
1024A,永明路,2026,4,23,18,42.0,0.5,12.0,132.0,29.0,16.0,6.0
1026A,汉北路,2026,4,23,18,53.0,0.5,37.0,146.0,54.0,28.0,8.0
2858A,河西一经路,2026,4,23,18,65.0,0.5,28.0,152.0,70.0,29.0,10.0
2859A,津沽路,2026,4,23,18,41.0,0.5,10.0,129.0,26.0,9.0,7.0
2860A,宾水西道,2026,4,23,18,41.0,0.3,9.0,130.0,29.0,14.0,5.0
2922A,大理道,2026,4,23,18,42.0,0.4,11.0,132.0,28.0,13.0,8.0
3020A,中山北路,2026,4,23,18,42.0,0.4,10.0,132.0,31.0,13.0,8.0
3051A,西四道,2026,4,23,18,42.0,0.5,16.0,132.0,36.0,17.0,6.0
3325A,雍阳西道,2026,4,23,18,43.0,0.4,15.0,135.0,28.0,13.0,8.0
3326A,辛老路,2026,4,23,18,40.0,0.2,8.0,126.0,27.0,21.0,7.0
3327A,地纬路,2026,4,23,18,37.0,0.4,13.0,118.0,31.0,16.0,5.0
3460A,北环路,2026,4,23,18,55.0,0.6,14.0,161.0,57.0,31.0,7.0
3461A,建设路,2026,4,23,18,48.0,0.4,17.0,147.0,48.0,25.0,5.0
3462A,滨水东路,2026,4,23,18,66.0,0.5,36.0,148.0,72.0,30.0,11.0
4196A,光华路,2026,4,23,18,41.0,0.2,12.0,129.0,30.0,14.0,5.0
2650A,公园小学,2026,4,23,18,63.0,0.3,11.0,99.0,68.0,28.0,11.0
2651A,麦积国土局,2026,4,23,18,84.0,0.4,12.0,102.0,97.0,32.0,8.0
2217A,水上乐园,2026,4,23,18,0.0,0.5,0.0,121.0,58.0,17.0,10.0
2219A,金沙江路北,2026,4,23,18,59.0,0.4,18.0,109.0,62.0,12.0,19.0
4084A,新华街20号,2026,4,23,18,49.0,0.4,17.0,120.0,49.0,18.0,12.0
2229A,光明,2026,4,23,18,35.0,0.7,13.0,109.0,16.0,8.0,10.0
2230A,铁路,2026,4,23,18,36.0,0.5,11.0,114.0,14.0,6.0,5.0
2191A,艺术职业学校,2026,4,23,18,55.0,0.5,13.0,130.0,56.0,19.0,8.0
3706A,老干部活动中心,2026,4,23,18,58.0,0.5,14.0,121.0,61.0,17.0,6.0
3708A,东方明珠社区,2026,4,23,18,65.0,0.4,14.0,122.0,71.0,28.0,4.0
1923A,王益区政府,2026,4,23,18,,,,,,,
